

--------- 4 pairs --------

 Load area 100 x 100 x 100, weight capacity 500
pair count,test#,cost,time,total_branchings,path,errors,precise,cost,time,total_generated_paths,cost_increase,path,errors,data,pdp_points.txt
5,3,1888852.0158866, 603.09643602371, 7,"0 5 10 2 7 1 6 4 3 8 9 0","",5, 2110175.4029951,0.19662714004517,1,0.11717349228368,"0 5 10 2 7 1 4 3 9 8 6 0","","[[314141,197006,6,14,14,24],[320630,247586,40,33,26,81],[399065,53648,34,42,17,30],[413188,85312,37,48,32,38],[163770,196931,3,33,48,86],[368274,338090],[270862,330533],[214125,154641],[223135,34755],[402227,336392]]","10\1 314141 197006 6 14 14 24\2 320630 247586 40 33 26 81\3 399065 53648 34 42 17 30\4 413188 85312 37 48 32 38\5 163770 196931 3 33 48 86\6 368274 338090\7 270862 330533\8 214125 154641\9 223135 34755\10 402227 336392\depot 200 200"
,,,,,,,10, 2110175.4029951,0.23921608924866,1,0.11717349228368,"0 5 10 2 7 1 4 3 9 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20, 2110175.4029951,0.25083684921265,1,0.11717349228368,"0 5 10 2 7 1 4 3 9 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,30, 2110175.4029951,0.28960394859314,2,0.11717349228368,"0 5 10 2 7 1 4 3 9 8 6 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,40, 2043783.2439728,0.48162412643433,3,0.082024016060082,"0 5 10 1 4 3 9 8 6 2 7 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50, 1893325.9968662,0.9760160446167,29,0.0023686244035904,"0 5 10 2 7 1 6 4 3 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60, 1893325.9968662,0.96143984794617,29,0.0023686244035904,"0 5 10 2 7 1 6 4 3 9 8 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,2140940.2762991, 4289.2190208435, 7,"0 5 10 1 6 3 2 7 8 4 9 0","",5, 2351336.6534798,7.8358547687531,1,0.098272884820682,"0 2 3 7 8 4 9 1 6 5 10 0","","[[220232,154513,9,39,31,79],[210710,59795,5,39,37,78],[144751,342654,9,21,47,17],[489791,63534,50,16,12,47],[188596,115748,10,11,36,36],[248121,370733],[482410,181470],[490029,190569],[291373,200739],[250364,263367]]","10\1 220232 154513 9 39 31 79\2 210710 59795 5 39 37 78\3 144751 342654 9 21 47 17\4 489791 63534 50 16 12 47\5 188596 115748 10 11 36 36\6 248121 370733\7 482410 181470\8 490029 190569\9 291373 200739\10 250364 263367\depot 200 200"
,,,,,,,10, 2351336.6534798,0.20696020126343,1,0.098272884820682,"0 2 3 7 8 4 9 1 6 5 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,20, 2351336.6534798,0.22976303100586,1,0.098272884820682,"0 2 3 7 8 4 9 1 6 5 10 0","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
